brand,total_events,safety_score
CLICKLINE OUTER TUBE,1,1.1178355127399714e-06
"CLICKLINE PALP. HOOK INSERT,2.7MM, 36CM",1,1.1178355127399714e-06
CLICKLINE PLASTIC HANDLE,4,4.471342050959885e-06
"CLICKLINE PLASTIC HANDLE, AXIAL",2,2.2356710254799427e-06
CLICKLINE SAWALHE TENACULUM FORCEPS INSERT,1,1.1178355127399714e-06
CLICKLINE SCISSORS INSERT,3,3.353506538219914e-06
CLIK,23,2.571021679301934e-05
CLIK X,46,5.142043358603868e-05
CLIK X MRI,10,1.1178355127399713e-05
CLIK? X,1,1.1178355127399714e-06
CLIMATELINE AIR 11,1,1.1178355127399714e-06
CLIMATELINE TUBING,1,1.1178355127399714e-06
CLIN SM MP GEL,2,2.2356710254799427e-06
CLINAC 21IX,1,1.1178355127399714e-06
CLINAC 600C,1,1.1178355127399714e-06
CLINAC IX,1,1.1178355127399714e-06
CLINAC-21EX,1,1.1178355127399714e-06
CLINAC-IX,1,1.1178355127399714e-06
CLINAC-TRILOGY,1,1.1178355127399714e-06
CLINICAL,1,1.1178355127399714e-06
CLINICAL GEL SLTX,14,1.5649697178359598e-05
CLINICAL GEL SMOOTH,3,3.353506538219914e-06
CLINICAL SCREW CC NP,2,2.2356710254799427e-06
CLINICAL SCREW CC RP/WP,2,2.2356710254799427e-06
CLINICAL SCREW FOR TI ASTRATECH AQUA,2,2.2356710254799427e-06
CLINICIAN PROGRAMMER,2,2.2356710254799427e-06
CLINIMACS CD34 REAGENT,3,3.353506538219914e-06
CLINITEK 50 URINE CHEMISTRY ANALYZER,1,1.1178355127399714e-06
CLINITEK ADVANTUS,7,7.824848589179799e-06
CLINITEK ATLAS,2,2.2356710254799427e-06
CLINITEK NOVUS,19,2.1238874742059456e-05
CLINITEK STATUS,1,1.1178355127399714e-06
CLINITEK STATUS+,55,6.148095320069843e-05
CLINITEK STATUS+ UK,1,1.1178355127399714e-06
CLINITEK STATUS+ USA,7,7.824848589179799e-06
CLINITEST,1,1.1178355127399714e-06
CLINITEST COVID-19 ANTIGEN SELF-TEST,1,1.1178355127399714e-06
CLINITEST RAPID COVID -19 ANTIGEN SELF TEST,10,1.1178355127399713e-05
CLINITEST RAPID COVID -19 ANTIGEN SELF-TEST,4,4.471342050959885e-06
CLINITEST RAPID COVID 19 ANTIGEN DEF TEST,1,1.1178355127399714e-06
CLINITEST RAPID COVID 19 ANTIGEN SELF TEST,1,1.1178355127399714e-06
CLINITEST RAPID COVID 19 ANTIGEN SELT-TEST,1,1.1178355127399714e-06
CLINITEST RAPID COVID-19 ANTIGEN SELF TEST,2,2.2356710254799427e-06
CLINITEST RAPID COVID-19 ANTIGEN SELF-TEST,26,2.9063723331239255e-05
CLINITEST RAPID COVID-19 ANTIGEN SELF-TEST KIT,1,1.1178355127399714e-06
CLINITEST RAPID COVID-19 ANTIGEN SELF-TEST MULTIPACK (5 TESTS) (LOT 2202069EUA),5,5.5891775636998566e-06
CLINITEST RAPID COVID-19 ANTIGEN SELF-TEST SIEMENS HEALTHINEERS,1,1.1178355127399714e-06
CLINITEST RAPID COVID-19 ANTIGEN TEST,28,3.1299394356719195e-05
CLINITEST RAPID COVID-19 ANTINGEN SELF-TEST,2,2.2356710254799427e-06
CLINITRON AIR FLUIDIZED THERAPY BED,1,1.1178355127399714e-06
CLINITUBES,1,1.1178355127399714e-06
CLINT PHARMACEUTICAL CONDUCTION KIT,1,1.1178355127399714e-06
CLIP,25,2.7945887818499284e-05
"CLIP + BULLE POUR MIRAGE QUATTRO, TAILLE L",2,2.2356710254799427e-06
CLIP - EXACT CODE UNKNOWN,1,1.1178355127399714e-06
CLIP ACC-1601 PUMP NGP 23L,9,1.0060519614659743e-05
CLIP APPLICATOR F.MED.LARGE CLIP PL568T,1,1.1178355127399714e-06
CLIP APPLIER,6,6.707013076439828e-06
CLIP APPLIER FORC.MEDIUM 200MM 25,1,1.1178355127399714e-06
CLIP APPLIER FORC.MEDIUM/LARGE 200MM 25,1,1.1178355127399714e-06
CLIP APPLIER FORCEPS LARGE 200MM 25,1,1.1178355127399714e-06
"CLIP APPLIER, LAPAROSCOPIC",1,1.1178355127399714e-06
CLIP APPLIER/REMOVER D:12.5/350MM,1,1.1178355127399714e-06
CLIP APPLIERS LIGACLIP MULTIPLE CLIP APPLIERS LG CLIPS,1,1.1178355127399714e-06
CLIP COVID RAPID ANTIGEN TEST,16,1.788536820383954e-05
CLIP TUBAL LIGATION FILSHIE,1,1.1178355127399714e-06
"CLIP, IMPLANTABLE",2,2.2356710254799427e-06
CLIP-UNKNOWN,4,4.471342050959885e-06
CLIPS,1,1.1178355127399714e-06
CLITORAL AROUSAL SERUM,1,1.1178355127399714e-06
CLM IV MONITOR,1,1.1178355127399714e-06
CLOSE,1,1.1178355127399714e-06
CLOSE FIT DENTAL IMPLANT.,1,1.1178355127399714e-06
CLOSE METER AND TEST STRIP CONTOUR NEXT ONE,2,2.2356710254799427e-06
CLOSE SYSTEM VIDEO CAMERA DRAPE,1,1.1178355127399714e-06
CLOSED ANTINEOPLASTIC AND HAZARDOUS DRUG RECONSTITUTION AND TRANSFER SYSTEM,3,3.353506538219914e-06
CLOSED CERVICAL CAGE 14X15.5 H6MM,2,2.2356710254799427e-06
CLOSED IV CATHETER SAF-T-INTIMA RETRACTING SAFETY NEEDLE,2,2.2356710254799427e-06
CLOSED IV CATHETER SINGLE PORT NEXIVA 18 GA 1.25 INCH IV CATHETER,1,1.1178355127399714e-06
CLOSED IV CATHETER SYSTEM 24 GA X 75 IN,1,1.1178355127399714e-06
CLOSED IV CATHETER SYSTEM-DUAL PORT,1,1.1178355127399714e-06
"CLOSED IV SET SET, IV EXTENSION QUADFURCATED MICROBORE TUBING 57",1,1.1178355127399714e-06
CLOSED MEDICATION SET,1,1.1178355127399714e-06
"CLOSED SUCTION SYSTEM FOR ADULTS, 12 F DSE",2,2.2356710254799427e-06
CLOSED SUCTION SYSTEM FOR NEONATES / PEDIATRICS,1,1.1178355127399714e-06
CLOSED SYSTEM TRANSFER DEVICE,1,1.1178355127399714e-06
CLOSED SYSTEM TRANSFER DEVICE CHEMOLOCK INJECTOR,1,1.1178355127399714e-06
CLOSED TIP LUMBAR DRAIN,1,1.1178355127399714e-06
CLOSED TUBE CLIP GAMMA3,11,1.2296190640139685e-05
CLOSED WOUND SUCTION,118,0.00013190459050331662
"CLOSED WOUND SUCTION 100ML SILICONE EVACUATOR, HUBLESS SILICONE FLAT DRAIN, 7MM",1,1.1178355127399714e-06
CLOSED WOUND SUCTION KIT,1,1.1178355127399714e-06
CLOSED-END KNOT PUSHER,1,1.1178355127399714e-06
CLOSEFIT NP DENTAL IMPLANT.,1,1.1178355127399714e-06
CLOSURE F/EXTENSION BAR TAN GOLD,1,1.1178355127399714e-06
CLOSURE FAST,1,1.1178355127399714e-06
CLOSURE TOP,222,0.00024815948382827364
CLOSURE TOP UNSPECIFIED,3,3.353506538219914e-06
CLOSUREFAST,2,2.2356710254799427e-06
CLOSUREFAST 6FR CATHETER,12,1.3414026152879655e-05
CLOSUREFAST CATHETER,145,0.00016208614934729585
"CLOSUREFAST GUIDEWIRE DOUBLE ENDED, PTFE, FIXED CORE 0.025"" (0.64MM) X 150CM",1,1.1178355127399714e-06
CLOSUREFAST MICRO INTRODUCER SET 7FR/CH (2.3MM) X 7CM,1,1.1178355127399714e-06
CLOSUREFAST MICRO INTRODUCER SHEATH SET 7FR/CH (2.3MM) X 11CM,1,1.1178355127399714e-06
CLOSUREFAST MICRO INTRODUCER SHEATH SET 7FR/CH (2.3MM) X 7CM,32,3.577073640767908e-05
CLOSUREFAST MICRO PUNCTURE KIT 4FR/CH (1.3MM),1,1.1178355127399714e-06
CLOTH,1,1.1178355127399714e-06
CLOTH FACE MASK,2,2.2356710254799427e-06
"CLOTH FACE MASK, SEWN",1,1.1178355127399714e-06
CLOTH FACE MASKS,1,1.1178355127399714e-06
CLOTH FACE MASKS AND PAPER FACE MASKS,1,1.1178355127399714e-06
CLOTH MASK,14,1.5649697178359598e-05
CLOTH MASKS,2,2.2356710254799427e-06
CLOTH SURGICAL MASKS,1,1.1178355127399714e-06
CLOTH TAPE 4 IN X 10 YD,1,1.1178355127399714e-06
CLOTH TAPE 6 IN X 10 YD,1,1.1178355127399714e-06
"CLOTH, PPE FACE MASKS",1,1.1178355127399714e-06
CLOTRIEVER,1,1.1178355127399714e-06
CLOTTRIEVER,1,1.1178355127399714e-06
CLOTTRIEVER BOLD CATHETER,15,1.676753269109957e-05
CLOTTRIEVER CATHETER,9,1.0060519614659743e-05
CLOTTRIEVER CATHETER THROMBECTOMY,1,1.1178355127399714e-06
"CLOTTRIEVER CATHETER, 16 MM",3,3.353506538219914e-06
CLOTTRIEVER SHEATH,2,2.2356710254799427e-06
CLOTTRIEVER SHEATH 13 FR,1,1.1178355127399714e-06
"CLOTTRIEVER SHEATH, 13 FR",4,4.471342050959885e-06
CLOTTRIEVER XL CATHETER,15,1.676753269109957e-05
CLOVERLEAF FUSION PL 2.4/2.7 VA LOCK 4HO,2,2.2356710254799427e-06
CLOVERSNARE 4-LOOP VASCULAR RETRIEVER,24,2.682805230575931e-05
CLP HIP,2,2.2356710254799427e-06
CLR1 - CLEARLINK,1,1.1178355127399714e-06
CLS CUP,1,1.1178355127399714e-06
CLS EXPANSION CUP 52MM,1,1.1178355127399714e-06
CLS SPORTORNO CUP,1,1.1178355127399714e-06
CLS SPOTORNO FEMORAL STEM.,1,1.1178355127399714e-06
CLS SPOTORNO STEM 125 10,1,1.1178355127399714e-06
"CLS SPOTORNO STEM, UNCEMENTED, 15.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS SPOTORNO, EXPANSION SHELL, UNCEMENTED, 50",1,1.1178355127399714e-06
"CLS SPOTORNO, EXPANSION SHELL, UNCEMENTED, 52",1,1.1178355127399714e-06
"CLS SPOTORNO, STEM, 125, UNCEMENTED, 11.25, TAPER 12/14",2,2.2356710254799427e-06
"CLS SPOTORNO, STEM, 125, UNCEMENTED, 12.5, TAPER 12/14",1,1.1178355127399714e-06
"CLS SPOTORNO, STEM, 135, UNCEMENTED, 15.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS SPOTORNO, STEM, 135, UNCEMENTED, TAPER 12/14",1,1.1178355127399714e-06
"CLS SPOTORNO, STEM, 145, UNCEMENTED, 10.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS SPOTORNO, STEM, 145, UNCEMENTED, 11.25, TAPER 12/14",1,1.1178355127399714e-06
"CLS SPOTORNO, STEM, 145, UNCEMENTED, 9.0, TAPER 12/14",1,1.1178355127399714e-06
CLS STEM,3,3.353506538219914e-06
"CLS® SPOTORNO®, EXPANSION SHELL, UNCEMENTED, Ø 56",1,1.1178355127399714e-06
"CLS® SPOTORNO®, STEM, 125°, UNCEMENTED, 10.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS® SPOTORNO®, STEM, 125°, UNCEMENTED, 8.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS® SPOTORNO®, STEM, 125°, UNCEMENTED, 9.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS® SPOTORNO®, STEM, 135°, UNCEMENTED, 10.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS® SPOTORNO®, STEM, 135°, UNCEMENTED, 11.25, TAPER 12/14",1,1.1178355127399714e-06
"CLS® SPOTORNO®, STEM, 135°, UNCEMENTED, 8.0, TAPER 12/14",1,1.1178355127399714e-06
"CLS® SPOTORNO®, STEM, 145°, UNCEMENTED, 10.0, TAPER 12/14",1,1.1178355127399714e-06
